ID,DemAffl,DemAge,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,PromClass_Dummy_Platinum,PromClass_Dummy_Gold,PromClass_Dummy_Silver,DemAffl_M,DemAge_M,PromTime_M,DemClusterGroup_M,DemGender_M,DemReg_M,DemTVReg_M,RND
40909214,9,60,C,U,South East,S & S East,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.2102488667
40914498,13,66,E,M,Midlands,Wales & West,Silver,1000,4,0,0,0,1,0,0,0,0,0,0,0,0.5590379674
40915559,7,43,B,F,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.3446506333
40917144,14,32,F,F,Midlands,Wales & West,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.5575609079
40919287,15,67,F,F,Midlands,Midlands,Gold,5052.66,7,0,0,1,0,0,0,0,0,0,0,0,0.2867152371
40921834,9,56,C,M,South East,London,Gold,6000,5,0,0,1,0,0,0,0,0,0,0,0,0.1809477588
40922873,11,69,D,F,Midlands,Midlands,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.598388376
40930159,11,54,D,F,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.2379854858
40931740,13,28,F,F,South East,London,Tin,0.01,5,1,0,0,0,0,0,1,0,0,0,0,0.2762506917
40941878,14,60,C,F,South East,S & S East,Silver,720,4,1,0,0,1,0,0,0,0,0,0,0,0.2521529348
40945970,5,53,A,U,South East,London,Silver,3800,12,0,0,0,1,0,0,0,0,0,0,0,0.0118554616
40952330,5,47,B,F,Scottish,N Scot,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.3481351251
40956921,10,45,E,F,South East,London,Silver,3500,11,0,0,0,1,0,0,0,0,0,0,0,0.4660850849
40965238,9,41,F,F,North,Yorkshire,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.4510505206
40965742,11,64,B,F,South East,S & S East,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.3906725381
40970410,8,70,F,F,Midlands,Midlands,Silver,1141.73,10,0,0,0,1,0,0,0,0,0,0,0,0.5648664299
40972030,10,50,B,F,North,Yorkshire,Silver,2000,4,0,0,0,1,0,0,0,0,0,0,0,0.5287805798
40977643,10,59,E,M,Midlands,Wales & West,Silver,1600,9,0,0,0,1,0,0,0,0,0,0,0,0.129492113
40985409,9,42,F,F,South East,London,Gold,8000,5,1,0,1,0,0,0,0,0,0,0,0,0.4089631473
40988939,9,51,C,F,Midlands,East,Gold,12105.32,8,0,0,1,0,0,0,0,0,0,0,0,0.3929926001
40999590,6,48,U,F,Midlands,Ulster,Gold,6053.35,6,0,0,1,0,0,0,0,1,0,0,0,0.3086808349
41003642,7,47,A,M,South East,London,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.3449609286
41008270,7,45,F,F,Midlands,Wales & West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.1058121264
41013370,6,48,D,M,Midlands,Midlands,Gold,6000,4,0,0,1,0,0,0,0,0,0,0,0,0.5106353473
41013907,8,40,D,F,South East,London,Tin,0.01,8,1,0,0,0,1,0,0,0,0,0,0,0.5058889755
41014423,7,75,C,U,South West,S West,Gold,12000,8,0,0,1,0,0,0,0,0,1,0,0,0.1625596099
41019492,10,76,C,F,South East,London,Gold,6000,1,1,0,1,0,0,0,0,0,0,0,0,0.5855744251
41031727,6,58,C,M,South East,London,Gold,5141.25,6,0,0,1,0,0,0,0,0,0,0,0,0.1641761224
41034270,7,67,C,F,Midlands,Midlands,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.5818680886
41045604,5,67,E,F,Midlands,Wales & West,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.2865412618
41048611,9,51,D,F,North,N East,Silver,3000,3,0,0,0,1,0,0,0,0,0,0,0,0.3042268298
41052279,8,54,C,F,Midlands,Midlands,Silver,2600,6,0,0,0,1,0,1,0,0,0,0,0,0.3059820618
41053810,7,70,D,F,Scottish,C Scotland,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0779572847
41058978,4,78,D,F,Midlands,Wales & West,Gold,5800,7,0,0,1,0,0,0,0,0,0,0,0,0.2440519818
41071320,9,70,B,F,Midlands,East,Gold,11000,4,0,0,1,0,0,0,0,0,0,0,0,0.3320842974
41072873,12,36,D,F,Midlands,Midlands,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.4633798443
41077956,9,65,E,U,Unknown,Unknown,Gold,8000,2,0,0,1,0,0,0,0,0,1,1,1,0.2360655625
41082011,5,40,B,M,Midlands,Wales & West,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0774187073
41084073,9,39,F,U,South East,London,Silver,4000,9,0,0,0,1,0,0,0,0,0,0,0,0.5104974301
41084570,2,66,D,M,Unknown,Unknown,Gold,12053.35,31,0,0,1,0,0,0,0,0,0,1,1,0.2167719226
41086661,9,50,A,M,Midlands,East,Gold,6053.35,6,0,0,1,0,0,0,0,0,0,0,0,0.1372016413
41093420,10,54,B,M,North,N West,Silver,5000,3,0,0,0,1,0,1,0,0,0,0,0,0.5969419873
41096624,7,43,B,M,Scottish,Border,Silver,3000,1,0,0,0,1,0,0,0,0,0,0,0,0.2481836906
41101369,8,45,B,M,South East,London,Silver,3000.01,7,0,0,0,1,1,0,0,0,0,0,0,0.3075685875
41101865,7,45,E,M,South East,S & S East,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.1431761003
41104996,2,35,D,M,North,Yorkshire,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.1955518244
41106530,3,54,B,U,South East,London,Silver,50.02,8,0,0,0,1,0,0,0,0,1,0,0,0.2334477078
41108630,7,54,C,F,North,N West,Gold,7977.7,3,0,0,1,0,0,1,0,0,0,0,0,0.285998264
41109645,8,30,D,F,North,Yorkshire,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.3357712754
41112840,4,69,C,M,South East,S & S East,Silver,3000,5,0,0,0,1,0,0,0,0,0,0,0,0.2265243266
41120398,11,70,C,U,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,1,0,0,0.2168824078
41122943,8,36,E,F,Midlands,East,Silver,816,4,0,0,0,1,0,0,0,0,0,0,0,0.2813304757
41128143,10,45,B,F,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,0.4677789474
41133694,8,41,A,U,South East,London,Silver,620.5,1,0,0,0,1,1,0,0,0,1,0,0,0.0030998369
41142960,9,44,F,M,North,Yorkshire,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0966934017
41143967,13,73,C,F,South East,London,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.0321665784
41154535,5,50,E,M,Midlands,East,Silver,50,10,0,0,0,1,0,0,0,0,0,0,0,0.1988638389
41160896,4,60,D,F,Midlands,Midlands,Silver,5000,5,0,0,0,1,0,0,0,0,0,0,0,0.3658006645
41162457,8,39,C,U,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.5133588535
41162961,12,35,D,M,South East,London,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.3135687934
41166614,11,50,B,M,Midlands,Midlands,Silver,225,10,0,0,0,1,0,0,0,0,0,0,0,0.4824575449
41168668,20,27,B,F,South East,London,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0072346106
41172819,11,33,F,F,North,N West,Silver,0.02,9,1,0,0,1,0,0,0,0,0,0,0,0.0648085606
41178663,8,51,B,F,South East,London,Tin,0.01,8,0,0,0,0,1,0,0,0,0,0,0,0.5828597963
41181818,10,54,F,U,Midlands,East,Tin,0.01,5,0,0,0,0,0,1,0,0,1,0,0,0.3094876443
41182881,11,54,D,M,Unknown,Unknown,Gold,9000,3,0,0,1,0,0,1,0,0,0,1,1,0.3430603525
41191686,7,46,F,M,North,N West,Tin,0.01,10,0,0,0,0,0,0,0,0,0,0,0,0.5154364028
41195789,7,67,D,U,North,Yorkshire,Gold,11100,8,0,0,1,0,0,0,0,0,0,0,0,0.3737176868
41202564,4,52,D,F,Midlands,Wales & West,Gold,11000,2,0,0,1,0,0,0,0,0,0,0,0,0.1976011364
41209755,3,66,C,F,Midlands,Wales & West,Gold,8535.88,8,0,0,1,0,0,0,0,0,0,0,0,0.3483251605
41225807,8,39,B,U,North,Yorkshire,Silver,2035.88,5,0,0,0,1,1,0,1,0,1,0,0,0.3866105608
41227346,11,54,D,U,North,Yorkshire,Silver,4000,2,1,0,0,1,0,1,0,0,1,0,0,0.5194313822
41230436,14,33,D,F,South East,London,Silver,2000,8,1,0,0,1,0,0,0,0,0,0,0,0.559494444
41236140,6,70,C,F,South East,S & S East,Silver,3800,8,0,0,0,1,0,0,0,0,0,0,0,0.2433845192
41238208,13,54,D,F,Midlands,East,Tin,0.01,4,0,0,0,0,0,1,0,0,0,0,0,0.45819128
41239328,8,42,A,U,Midlands,Midlands,Tin,0.01,7,0,0,0,0,1,0,0,0,1,0,0,0.2514705855
41240229,10,48,D,M,South East,S & S East,Silver,1427.01,8,0,0,0,1,0,0,0,0,0,0,0,0.0695678024
41245913,8,50,D,F,North,N West,Silver,1500,4,0,0,0,1,1,0,0,0,0,0,0,0.1983959946
41251085,8,65,U,F,Unknown,Unknown,Silver,3000,3,0,0,0,1,1,0,0,1,0,1,1,0.2820701009
41261307,7,54,D,U,South East,London,Gold,6000,8,0,0,1,0,0,0,0,0,0,0,0,0.4317066397
41271752,3,76,C,M,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.2974571047
41278625,4,66,E,F,Midlands,Wales & West,Silver,1000,4,0,0,0,1,0,0,0,0,0,0,0,0.1222569189
41287349,7,43,D,F,North,N West,Silver,420.01,1,0,0,0,1,0,0,0,0,0,0,0,0.0889627748
41287845,3,53,D,F,Midlands,Midlands,Tin,0.01,10,0,0,0,0,0,0,0,0,0,0,0,0.3503352452
41299118,6,66,D,M,Scottish,C Scotland,Silver,5000,14,0,0,0,1,0,0,0,0,0,0,0,0.5820591918
41305860,11,63,F,M,North,N West,Gold,10600.01,9,0,0,1,0,0,0,0,0,0,0,0,0.3655721272
41306416,4,79,B,M,South East,S & S East,Platinum,50093.63,0,0,1,0,0,0,0,0,0,0,0,0,0.583341576
41307510,8,75,A,F,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,0.1737015397
41310642,7,39,F,F,Midlands,Midlands,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.3400567287
41314842,6,54,A,U,South East,London,Silver,1500.01,8,0,0,0,1,0,1,0,0,0,0,0,0.1270972556
41316411,14,54,B,F,South East,London,Gold,6000,25,1,0,1,0,0,1,0,0,0,0,0,0.264261515
41318511,7,56,D,M,Midlands,Midlands,Gold,10000,5,0,0,1,0,0,0,0,0,0,0,0,0.4308779833
41325887,14,73,B,M,South East,S & S East,Platinum,22000,21,0,1,0,0,0,0,0,0,0,0,0,0.2056493406
41326956,9,47,D,F,North,N West,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0230745897
41332174,11,63,F,M,North,Yorkshire,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.4884446457
41335580,8,56,E,M,North,Yorkshire,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.5619284844
41335807,7,52,B,F,South East,S & S East,Silver,420.01,10,0,0,0,1,0,0,0,0,0,0,0,0.5328848476
41337370,5,62,B,F,North,N East,Gold,12000,8,0,0,1,0,0,0,0,0,0,0,0,0.1055932618
41341157,16,49,D,F,South East,London,Gold,6807.84,9,1,0,1,0,0,0,0,0,0,0,0,0.0535695986
41346795,4,40,D,M,South East,London,Silver,4500,1,0,0,0,1,0,0,0,0,0,0,0,0.0011568433
41356944,8,53,D,U,South East,London,Gold,15195.76,8,0,0,1,0,0,0,0,0,1,0,0,0.3364694935
41360135,12,54,F,F,South East,London,Silver,420,1,1,0,0,1,0,1,0,0,0,0,0,0.3232663825
41362200,8,45,F,F,North,N West,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.573506146
41364297,8,42,D,F,North,N West,Silver,500,1,1,0,0,1,1,0,0,0,0,0,0,0.1273973366
41370513,11,31,E,F,South East,London,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.2458134956
41372036,5,53,E,U,South West,S West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.3988966222
41374098,18,56,B,M,Midlands,Midlands,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.4172750867
41384093,11,32,E,F,South East,London,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.5842264335
41386649,12,60,D,M,South East,London,Silver,920,3,0,0,0,1,0,0,0,0,0,0,0,0.193241132
41390239,10,66,B,U,South East,London,Platinum,20406.39,3,0,1,0,0,0,0,0,0,1,0,0,0.2835009137
41392371,9,66,D,U,North,N West,Gold,18076,31,0,0,1,0,0,0,0,0,1,0,0,0.5595266649
41401222,5,40,D,F,South East,S & S East,Silver,1250,5,0,0,0,1,0,0,0,0,0,0,0,0.0128018055
41401729,11,70,B,F,Midlands,Midlands,Platinum,21604.36,9,1,1,0,0,0,0,0,0,0,0,0,0.5619752824
41405937,9,41,A,U,South East,London,Silver,3000,5,0,0,0,1,0,0,0,0,1,0,0,0.0813387675
41409690,7,46,F,F,Scottish,C Scotland,Silver,2000,4,1,0,0,1,0,0,0,0,0,0,0,0.4383406534
41411228,11,33,B,M,South East,S & S East,Gold,18000,3,0,0,1,0,0,0,0,0,0,0,0,0.0986326468
41412771,5,54,F,F,Scottish,Border,Tin,0.01,9,0,0,0,0,0,1,0,0,0,0,0,0.0993028968
41415550,13,60,E,F,Midlands,East,Silver,5000,18,0,0,0,1,0,0,0,0,0,0,0,0.1591388691
41416637,5,54,F,F,North,N West,Gold,12000,6,1,0,1,0,0,1,0,0,0,0,0,0.3221000155
41417722,11,37,C,U,Midlands,Midlands,Gold,6000,1,0,0,1,0,0,0,0,0,1,0,0,0.5365153465
41420421,8,45,C,U,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,1,0,0,0.1285691644
41424133,3,52,B,U,South East,London,Silver,920,9,0,0,0,1,0,0,0,0,1,0,0,0.4512121093
41427710,11,70,B,F,North,N West,Silver,2000,5,0,0,0,1,0,0,1,0,0,0,0,0.0670639263
41428716,6,39,D,F,North,N West,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0799958073
41431814,4,45,F,U,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,1,0,0,0.1614123388
41436034,10,59,E,U,Midlands,Midlands,Gold,6105.32,7,0,0,1,0,0,0,0,0,0,0,0,0.3568527048
41437570,10,59,C,F,North,N West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.3115735144
41438606,4,59,B,M,South East,London,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.4993693966
41444002,13,52,C,M,Midlands,East,Gold,12000,2,0,0,1,0,0,0,0,0,0,0,0,0.1753337473
41445050,8,44,D,F,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,1,0,0,0,0,0.2265385893
41445580,10,20,F,M,Scottish,C Scotland,Silver,103.83,2,1,0,0,1,0,0,0,0,0,0,0,0.1307453584
41449667,10,38,D,F,Midlands,East,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.4355536184
41450673,11,58,C,U,South East,S & S East,Silver,3000,9,0,0,0,1,0,0,0,0,1,0,0,0.4024397127
41451173,5,51,B,F,Midlands,Wales & West,Silver,3052.66,7,0,0,0,1,0,0,0,0,0,0,0,0.4861948274
41459743,9,33,F,F,South East,London,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.3768733416
41462922,7,39,A,F,South East,London,Gold,6000.01,9,1,0,1,0,0,0,0,0,0,0,0,0.1888780734
41470518,9,60,B,F,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,0.0391862299
41487712,12,65,B,F,South East,S & S East,Gold,5684.45,9,0,0,1,0,0,0,0,0,0,0,0,0.2432780258
41497564,5,37,A,F,Midlands,Midlands,Gold,8000,1,1,0,1,0,0,0,0,0,0,0,0,0.0495353109
41498986,10,44,F,U,Midlands,East,Silver,100,10,0,0,0,1,0,0,0,0,0,0,0,0.2672868149
41502169,11,66,E,F,South East,London,Platinum,30000,10,1,1,0,0,0,0,0,0,0,0,0,0.1400561152
41503734,15,52,E,F,North,Yorkshire,Gold,16500,13,1,0,1,0,0,0,0,0,0,0,0,0.3371232582
41504242,5,23,D,F,South East,London,Silver,2000,4,1,0,0,1,0,0,0,0,0,0,0,0.3382055137
41506857,12,38,E,M,South East,London,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0621071724
41508426,10,69,D,F,North,N West,Gold,12053.35,6,0,0,1,0,0,0,0,0,0,0,0,0.1273213872
41510072,7,65,A,F,North,N West,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.2634057059
41527366,4,55,B,F,Midlands,Midlands,Silver,0.02,7,0,0,0,1,0,0,0,0,0,0,0,0.4660606028
41527862,5,61,E,M,Midlands,East,Silver,5000,4,0,0,0,1,0,0,0,0,0,0,0,0.479835714
41528389,12,49,C,F,South East,London,Gold,6000,10,0,0,1,0,0,0,0,0,0,0,0,0.0368251633
41536748,9,75,B,M,South East,London,Gold,9000,23,0,0,1,0,0,0,0,0,0,0,0,0.2732492817
41537760,8,58,C,F,North,N East,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.3728288996
41539330,5,50,C,U,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,1,0,0,0.2789348156
41550112,9,62,A,F,South East,London,Gold,6000,6,0,0,1,0,0,0,0,0,0,0,0,0.0967514008
41551712,11,60,A,M,North,Yorkshire,Platinum,22111.63,30,0,1,0,0,0,0,0,0,0,0,0,0.4901630573
41552239,8,49,C,M,Midlands,East,Silver,420,10,0,0,0,1,0,0,0,0,0,0,0,0.1027877299
41557010,5,63,D,F,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.1158358795
41558032,6,57,C,M,North,N West,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.5764984356
41565322,11,36,F,F,Midlands,Midlands,Gold,8000,5,1,0,1,0,0,0,0,0,0,0,0,0.4555429022
41573260,12,51,C,F,Midlands,Midlands,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.2776930273
41574879,5,51,B,F,North,N West,Silver,3000,30,0,0,0,1,0,0,0,0,0,0,0,0.3164694464
41578530,11,65,D,F,South East,London,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.4763405423
41583886,2,70,B,F,South East,London,Silver,2500,4,0,0,0,1,0,0,0,0,0,0,0,0.5411529632
41585900,9,79,B,F,North,N West,Platinum,32050,32,0,1,0,0,0,0,0,0,0,0,0,0.4637165845
41593393,14,50,B,U,Midlands,Midlands,Silver,35,3,0,0,0,1,0,0,0,0,0,0,0,0.0845095786
41594934,9,54,A,M,Midlands,Wales & West,Silver,5000,1,0,0,0,1,0,0,0,0,0,0,0,0.5913401593
41596031,7,48,B,M,Midlands,Wales & West,Platinum,40150,4,0,1,0,0,0,0,0,0,0,0,0,0.2370107287
41600470,13,48,C,F,South East,London,Silver,1000,3,1,0,0,1,0,0,0,0,0,0,0,0.2761485271
41600993,10,54,C,F,Midlands,East,Silver,2500,11,0,0,0,1,0,1,0,0,0,0,0,0.4994718588
41601515,7,41,B,F,South East,London,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.1698533339
41610379,8,31,F,M,South East,London,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.1710794234
41611588,10,41,B,F,South East,London,Tin,0.01,9,1,0,0,0,0,0,0,0,0,0,0,0.3570502658
41618892,8,63,F,M,Midlands,Midlands,Silver,500,13,0,0,0,1,0,0,0,0,0,0,0,0.3464836578
41620498,6,36,D,U,South East,S & S East,Tin,0.01,8,0,0,0,0,0,0,0,0,1,0,0,0.3677828225
41622563,6,73,C,F,North,N West,Silver,3000,5,0,0,0,1,0,0,0,0,0,0,0,0.3852225386
41623071,8,43,B,M,Midlands,Midlands,Gold,6107.64,6,0,0,1,0,0,0,0,0,0,0,0,0.4146213855
41627778,12,48,C,M,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.4132481787
41645970,4,54,B,F,North,N East,Tin,0.01,8,1,0,0,0,0,1,0,0,0,0,0,0.4341852704
41656441,9,60,C,U,North,Yorkshire,Silver,2000,7,0,0,0,1,0,0,0,0,0,0,0,0.1843067488
41656980,6,70,F,F,Midlands,Midlands,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.1604412501
41657529,7,50,U,F,Scottish,N Scot,Gold,6000,1,0,0,1,0,0,0,0,1,0,0,0,0.4058063251
41662417,6,72,A,M,South East,London,Gold,16000,4,0,0,1,0,0,0,0,0,0,0,0,0.1547012837
41665424,10,76,A,F,Scottish,C Scotland,Gold,6000,21,1,0,1,0,0,0,0,0,0,0,0,0.2482956449
41667451,4,54,B,F,South East,London,Gold,6000,2,1,0,1,0,0,1,0,0,0,0,0,0.0365854283
41680725,8,54,F,U,Midlands,Wales & West,Gold,6000,8,0,0,1,0,0,1,0,0,0,0,0,0.3885798633
41682361,9,73,B,F,Midlands,East,Gold,6000,9,0,0,1,0,0,0,0,0,0,0,0,0.5505245759
41688076,4,46,A,M,Scottish,C Scotland,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.3919752088
41705965,8,54,F,U,North,N East,Gold,12000,2,0,0,1,0,0,1,0,0,1,0,0,0.2321020482
41714360,7,54,A,U,North,N West,Gold,6000,6,0,0,1,0,0,0,0,0,1,0,0,0.4268795682
41717963,8,53,F,M,Midlands,Midlands,Silver,4000,4,0,0,0,1,0,0,0,0,0,0,0,0.1436248348
41718960,13,56,F,M,South West,S West,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.3759608662
41719460,17,54,D,M,Midlands,East,Tin,0.01,8,1,0,0,0,0,1,0,0,0,0,0,0.2242849037
41733977,14,65,E,F,North,N West,Tin,0.01,27,1,0,0,0,0,0,0,0,0,0,0,0.5506847722
41737239,6,59,B,F,South East,London,Gold,11323.14,9,0,0,1,0,0,0,0,0,0,0,0,0.030282829
41743891,11,36,F,F,North,N West,Tin,0.01,7,1,0,0,0,0,0,0,0,0,0,0,0.2946858286
41747501,9,28,C,F,South East,S & S East,Silver,25,5,0,0,0,1,0,0,0,0,0,0,0,0.5782875296
41750570,11,45,D,F,Midlands,East,Gold,6053.34,9,0,0,1,0,0,0,0,0,0,0,0,0.2514639144
41755610,9,43,D,F,South East,London,Silver,3000.01,5,0,0,0,1,0,0,0,0,0,0,0,0.2957925314
41761890,11,75,A,F,North,N West,Silver,3652.66,7,0,0,0,1,0,0,0,0,0,0,0,0.4307534864
41763469,7,62,A,F,Midlands,Wales & West,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.3153869586
41773227,10,79,C,F,Midlands,Midlands,Gold,15300,8,1,0,1,0,0,0,0,0,0,0,0,0.1370764371
41783559,8,73,C,M,Midlands,Midlands,Silver,1500,5,0,0,0,1,0,0,0,0,0,0,0,0.4160855284
41786094,7,52,D,U,South East,London,Silver,1000,5,0,0,0,1,0,0,0,0,1,0,0,0.3360474796
41803339,8,57,A,M,South East,London,Tin,0.01,8,0,0,0,0,1,0,0,0,0,0,0,0.2133504423
41804335,10,63,B,U,South East,London,Gold,10529.95,11,0,0,1,0,0,0,0,0,1,0,0,0.1531663542
41805927,7,77,B,M,South East,S & S East,Silver,5000,11,0,0,0,1,0,0,0,0,0,0,0,0.3207761493
41817119,12,74,C,F,Midlands,Midlands,Gold,7000,2,1,0,1,0,0,0,0,0,0,0,0,0.2230189602
41818166,19,32,D,F,South East,London,Silver,2701.27,11,1,0,0,1,0,0,0,0,0,0,0,0.0309809633
41820748,9,38,D,F,North,N West,Tin,0.01,10,0,0,0,0,0,0,0,0,0,0,0,0.4486402373
41827998,9,57,D,M,South East,S & S East,Platinum,30088.81,12,0,1,0,0,0,0,0,0,0,0,0,0.3281926402
41829087,12,68,E,M,Midlands,East,Silver,2000,11,0,0,0,1,0,0,0,0,0,0,0,0.3274829184
41831677,10,40,D,U,South West,S West,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.1824726649
41833238,11,63,E,F,Midlands,Wales & West,Gold,6053.35,6,1,0,1,0,0,0,0,0,0,0,0,0.5603729904
41839767,10,77,B,M,South East,London,Silver,2000,29,0,0,0,1,0,0,0,0,0,0,0,0.582815036
41840765,12,75,D,F,South East,S & S East,Silver,1000,4,0,0,0,1,0,0,0,0,0,0,0,0.3373512068
41842822,9,64,A,M,South East,London,Gold,11000,4,0,0,1,0,0,0,0,0,0,0,0,0.4755345362
41856629,7,39,C,M,North,N East,Platinum,46919.71,11,0,1,0,0,0,0,0,0,0,0,0,0.4571268062
41875976,11,46,F,M,South East,London,Gold,12000,8,0,0,1,0,0,0,0,0,0,0,0,0.4709122951
41878550,3,72,E,U,Midlands,Midlands,Silver,5000,4,0,0,0,1,0,0,0,0,1,0,0,0.5474320173
41879041,10,41,D,M,Midlands,Midlands,Silver,2822.34,8,1,0,0,1,0,0,0,0,0,0,0,0.4589840232
41885920,10,75,F,F,Midlands,East,Platinum,21000,5,0,1,0,0,0,0,0,0,0,0,0,0.085223394
41887990,13,70,B,F,South East,S & S East,Gold,15000,5,1,0,1,0,0,0,0,0,0,0,0,0.0093584056
41890550,8,40,B,M,North,N West,Tin,0.01,7,1,0,0,0,1,0,0,0,0,0,0,0.0198533307
41894172,13,53,A,M,North,Yorkshire,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.2304808955
41895179,8,54,E,F,Midlands,Wales & West,Tin,0.01,4,0,0,0,0,1,1,0,0,0,0,0,0.2754366916
41897791,14,63,D,F,South East,London,Silver,3914.18,5,1,0,0,1,0,0,0,0,0,0,0,0.542300496
41898801,9,54,C,U,Midlands,Wales & West,Silver,3000,1,0,0,0,1,0,1,0,0,1,0,0,0.2042296805
41900369,6,28,D,M,Scottish,C Scotland,Silver,2000,1,0,0,0,1,0,0,0,0,0,0,0,0.1913457416
41927950,11,47,F,M,Midlands,Midlands,Silver,50.01,8,0,0,0,1,0,0,0,0,0,0,0,0.5185529033
41928476,5,71,E,F,Midlands,East,Platinum,20308.51,3,0,1,0,0,0,0,0,0,0,0,0,0.1572362744
41934158,8,38,F,M,Midlands,East,Tin,0.01,10,0,0,0,0,0,0,0,0,0,0,0,0.0932851462
41937475,7,75,B,F,Midlands,East,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.4778776423
41940387,15,63,C,F,South East,London,Silver,3600,8,1,0,0,1,0,0,0,0,0,0,0,0.3949431993
41966580,8,51,B,F,South East,S & S East,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.3364830256
41973994,8,46,C,M,South East,London,Silver,900,11,0,0,0,1,0,0,0,0,0,0,0,0.335545412
41975571,7,53,D,U,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,0.3515829674
41979313,8,45,C,U,Midlands,Midlands,Silver,1420.01,5,0,0,0,1,0,0,0,0,1,0,0,0.0217322931
41987170,2,55,B,U,Midlands,Midlands,Silver,2000,12,0,0,0,1,0,0,0,0,0,0,0,0.0167262778
41987715,12,54,C,F,South East,London,Gold,6000,12,1,0,1,0,0,1,0,0,0,0,0,0.0101675699
41989335,4,44,C,U,Scottish,N Scot,Silver,600,5,0,0,0,1,0,0,0,0,0,0,0,0.3736683449
