@relation 'organics_Training-weka.filters.unsupervised.attribute.Remove-R1,4,6-10,12-14,17-18,20-22-weka.filters.unsupervised.attribute.NumericToNominal-R3-7'

@attribute DemAffl numeric
@attribute DemAge numeric
@attribute DemGender {U,F,M}
@attribute TargetBuy {0,1}
@attribute DemAffl_M {0,1}
@attribute DemAge_M {0,1}
@attribute DemGender_M {0,1}

@data
8,69,M,0,0,0,0
9,65,F,1,0,0,0
11,49,F,0,0,0,0
10,65,F,0,0,0,0
12,54,F,1,0,1,0
14,43,F,1,0,0,0
6,41,F,0,0,0,0
8,77,M,1,1,0,0
9,48,F,0,0,0,0
11,54,M,0,0,1,0
7,70,M,0,0,0,0
9,47,F,0,0,0,0
10,70,U,0,0,0,1
7,57,F,0,0,0,0
5,33,F,1,0,0,0
9,54,U,0,0,0,1
7,58,F,0,0,0,0
5,53,U,0,0,0,1
8,47,F,0,0,0,0
8,77,M,0,0,0,0
7,72,F,0,0,0,0
9,63,F,0,0,0,0
11,52,F,1,0,0,0
10,50,F,1,0,0,0
8,55,U,0,0,0,1
16,63,F,0,0,0,0
12,65,F,0,0,0,0
9,48,M,0,0,0,0
6,48,U,0,0,0,0
7,73,F,0,0,0,0
11,54,U,0,0,0,0
8,49,M,0,1,0,0
6,53,M,0,0,0,0
8,33,M,0,1,0,0
5,50,F,0,0,0,0
10,54,F,0,0,1,0
7,37,F,1,0,0,0
6,50,M,0,0,0,0
14,49,U,0,0,0,1
8,39,F,1,1,0,0
4,74,F,0,0,0,0
8,61,U,0,0,0,0
8,53,F,0,1,0,0
15,25,F,1,0,0,0
4,53,U,0,0,0,1
10,52,F,0,0,0,0
9,36,M,0,0,0,0
8,47,F,0,0,0,0
7,33,M,0,0,0,0
10,70,F,1,0,0,0
5,64,F,0,0,0,0
8,54,F,0,1,1,0
7,69,F,0,0,0,0
10,44,U,0,0,0,0
10,50,M,0,0,0,0
8,49,U,0,0,0,1
9,68,F,0,0,0,0
9,44,F,1,0,0,0
8,39,F,0,0,0,0
8,45,U,0,1,0,0
8,52,F,0,0,0,0
12,59,M,0,0,0,0
3,47,F,0,0,0,0
6,65,F,0,0,0,0
9,36,U,1,0,0,1
2,53,M,0,0,0,0
15,61,M,0,0,0,0
10,52,F,0,0,0,0
9,69,M,0,0,0,0
6,54,F,1,0,1,0
4,65,F,0,0,0,0
8,51,U,0,0,0,0
9,39,F,1,0,0,0
12,53,F,1,0,0,0
4,49,U,0,0,0,0
8,60,F,1,0,0,0
8,54,M,0,1,1,0
4,47,U,0,0,0,1
6,44,M,0,0,0,0
8,60,F,0,0,0,0
5,46,F,0,0,0,0
9,60,M,0,0,0,0
6,78,F,0,0,0,0
12,46,U,0,0,0,0
8,54,F,0,0,0,0
7,36,M,0,0,0,0
8,53,M,0,0,0,0
9,31,F,0,0,0,0
18,51,F,0,0,0,0
12,41,F,1,0,0,0
4,39,M,0,0,0,0
5,26,F,1,0,0,0
13,44,M,1,0,0,0
8,43,F,1,0,0,0
12,28,F,1,0,0,0
8,75,F,0,0,0,0
8,68,M,0,0,0,0
9,39,F,1,0,0,0
10,71,U,0,0,0,1
10,46,M,0,0,0,0
8,37,F,1,0,0,0
11,49,M,1,0,0,0
5,64,M,0,0,0,0
8,34,U,0,0,0,1
13,79,U,0,0,0,1
9,54,M,1,0,1,0
8,48,F,0,0,0,0
15,47,M,0,0,0,0
8,56,U,0,0,0,1
13,36,F,1,0,0,0
4,63,U,0,0,0,0
12,54,U,0,0,0,0
11,69,U,0,0,0,1
5,38,M,1,0,0,0
11,63,U,0,0,0,1
9,60,F,1,0,0,0
10,67,M,0,0,0,0
7,79,F,1,0,0,0
6,76,F,0,0,0,0
7,51,F,1,0,0,0
8,47,F,0,0,0,0
8,53,F,1,0,0,0
8,54,U,0,0,0,0
3,54,U,0,0,1,0
6,65,U,0,0,0,0
9,70,M,0,0,0,0
10,76,M,0,0,0,0
11,75,M,0,0,0,0
9,54,F,1,0,1,0
8,45,F,0,0,0,0
7,61,M,1,0,0,0
7,41,U,0,0,0,1
7,62,F,0,0,0,0
4,54,M,0,0,1,0
2,40,F,0,0,0,0
8,63,F,0,0,0,0
7,75,F,0,0,0,0
1,37,F,0,0,0,0
8,72,F,0,0,0,0
7,55,F,0,0,0,0
6,60,M,0,0,0,0
8,34,M,1,0,0,0
8,61,F,1,0,0,0
7,54,U,0,0,1,0
8,49,F,0,0,0,0
8,42,U,0,1,0,1
7,41,M,0,0,0,0
12,53,U,1,0,0,0
8,34,M,1,0,0,0
4,49,M,0,0,0,0
15,76,F,0,0,0,0
5,66,U,0,0,0,1
6,74,U,0,0,0,1
8,63,F,0,0,0,0
7,76,U,0,0,0,1
11,65,M,0,0,0,0
5,52,M,0,0,0,0
2,38,F,0,0,0,0
7,69,F,1,0,0,0
6,59,U,0,0,0,1
4,65,F,0,0,0,0
14,30,F,0,0,0,0
11,62,U,0,0,0,0
5,35,M,0,0,0,0
6,18,F,0,0,0,0
5,54,U,0,0,1,1
12,59,U,0,0,0,1
8,72,U,0,1,0,1
11,56,F,0,0,0,0
7,70,F,1,0,0,0
3,66,F,0,0,0,0
10,49,M,0,0,0,0
7,33,F,0,0,0,0
10,31,M,1,0,0,0
8,64,M,0,1,0,0
11,51,U,0,0,0,1
20,55,F,1,0,0,0
8,42,F,1,0,0,0
11,68,U,0,0,0,0
9,54,F,1,0,1,0
9,36,M,0,0,0,0
7,54,M,0,0,1,0
10,62,M,0,0,0,0
9,58,F,1,0,0,0
8,65,M,0,0,0,0
5,33,M,0,0,0,0
10,56,F,1,0,0,0
8,72,M,0,1,0,0
6,70,M,0,0,0,0
8,52,M,0,0,0,0
2,50,F,0,0,0,0
6,44,F,0,0,0,0
9,40,M,0,0,0,0
11,41,F,1,0,0,0
8,77,F,0,0,0,0
4,51,F,0,0,0,0
12,51,F,0,0,0,0
6,38,M,0,0,0,0
8,59,M,0,1,0,0
6,34,F,1,0,0,0
5,66,M,0,0,0,0
13,28,F,1,0,0,0
8,77,F,1,0,0,0
11,61,M,0,0,0,0
9,51,F,0,0,0,0
4,45,M,0,0,0,0
8,64,M,0,0,0,0
6,45,M,0,0,0,0
15,55,U,0,0,0,0
9,69,F,1,0,0,0
7,64,F,0,0,0,0
4,58,F,0,0,0,0
7,35,F,0,0,0,0
7,49,F,0,0,0,0
9,65,F,0,0,0,0
15,72,M,0,0,0,0
5,54,U,0,0,1,1
16,41,F,1,0,0,0
3,60,U,0,0,0,1
5,53,U,0,0,0,1
11,50,U,0,0,0,0
9,38,U,1,0,0,1
10,61,F,0,0,0,0
7,37,F,0,0,0,0
10,34,F,1,0,0,0
3,55,M,0,0,0,0
8,78,F,0,0,0,0
11,44,F,1,0,0,0
3,30,U,0,0,0,0
7,62,F,0,0,0,0
12,78,F,0,0,0,0
8,59,F,0,0,0,0
6,49,F,0,0,0,0
3,52,M,0,0,0,0
11,50,U,0,0,0,0
6,64,M,0,0,0,0
11,47,U,0,0,0,1
7,56,U,0,0,0,1
9,38,M,1,0,0,0
7,70,F,0,0,0,0
17,63,U,1,0,0,0
9,58,F,1,0,0,0
11,69,U,0,0,0,1
11,39,F,1,0,0,0
8,45,F,0,0,0,0
6,73,M,0,0,0,0
11,47,F,0,0,0,0
6,75,M,0,0,0,0
7,61,M,0,0,0,0
7,78,F,0,0,0,0
8,55,F,0,1,0,0
11,33,M,1,0,0,0
14,59,F,0,0,0,0
11,29,F,0,0,0,0
5,70,F,0,0,0,0
9,54,F,0,0,0,0
8,78,U,0,0,0,1
7,44,U,0,0,0,1
8,54,F,0,0,1,0
8,78,M,1,0,0,0
5,59,U,0,0,0,1
5,45,U,0,0,0,0
12,38,F,0,0,0,0
8,66,M,0,1,0,0
7,58,F,0,0,0,0
15,49,F,0,0,0,0
8,72,U,0,0,0,0
5,52,M,0,0,0,0
7,64,F,0,0,0,0
9,41,M,0,0,0,0
13,38,F,1,0,0,0
11,58,F,1,0,0,0
9,30,U,1,0,0,1
10,32,M,0,0,0,0
13,50,F,0,0,0,0
7,59,U,0,0,0,0
3,60,M,0,0,0,0
13,59,F,1,0,0,0
15,45,U,0,0,0,1
12,33,U,1,0,0,1
5,64,F,0,0,0,0
12,68,U,0,0,0,1
10,28,F,0,0,0,0
12,60,F,0,0,0,0
2,61,F,0,0,0,0
14,45,F,0,0,0,0
8,63,M,0,0,0,0
7,37,F,0,0,0,0
7,40,F,1,0,0,0
9,51,M,0,0,0,0
7,53,M,0,0,0,0
5,52,M,0,0,0,0
12,39,F,0,0,0,0
6,54,F,0,0,1,0
6,71,F,0,0,0,0
8,54,F,0,0,1,0
11,54,F,0,0,1,0
5,44,U,1,0,0,0
11,60,M,0,0,0,0
8,58,F,0,1,0,0
5,62,U,0,0,0,1
8,54,F,0,0,0,0
6,48,M,0,0,0,0
6,57,F,0,0,0,0
6,61,F,0,0,0,0
5,26,F,0,0,0,0
11,54,F,0,0,0,0
11,54,F,0,0,1,0
10,76,F,1,0,0,0
8,64,F,1,0,0,0
11,52,F,0,0,0,0
4,77,F,0,0,0,0
11,46,M,1,0,0,0
12,35,F,1,0,0,0
5,45,U,0,0,0,0
7,48,U,0,0,0,0
8,54,F,0,0,1,0
7,54,M,1,0,1,0
9,65,M,0,0,0,0
13,49,U,0,0,0,1
9,39,F,1,0,0,0
14,25,F,1,0,0,0
12,78,U,0,0,0,0
9,61,F,0,0,0,0
5,52,F,0,0,0,0
6,64,M,0,0,0,0
9,30,M,1,0,0,0
7,52,F,0,0,0,0
11,54,F,1,0,1,0
6,45,M,0,0,0,0
7,76,F,0,0,0,0
11,51,F,0,0,0,0
8,53,F,0,0,0,0
10,38,F,1,0,0,0
9,50,M,0,0,0,0
6,65,U,0,0,0,0
15,73,M,1,0,0,0
12,57,F,0,0,0,0
8,37,U,0,0,0,1
4,46,F,0,0,0,0
10,56,U,0,0,0,0
9,19,U,0,0,0,1
6,69,M,0,0,0,0
11,46,M,0,0,0,0
6,58,M,0,0,0,0
7,50,F,0,0,0,0
15,45,F,0,0,0,0
13,54,F,0,0,1,0
11,66,F,0,0,0,0
12,42,F,1,0,0,0
5,67,M,0,0,0,0
9,75,F,1,0,0,0
9,65,F,0,0,0,0
5,53,F,0,0,0,0
10,72,F,1,0,0,0
5,50,F,1,0,0,0
11,35,U,0,0,0,0
17,37,F,1,0,0,0
7,64,U,0,0,0,1
12,69,F,1,0,0,0
13,59,F,0,0,0,0
13,65,U,1,0,0,1
9,42,U,0,0,0,1
9,66,U,0,0,0,0
8,55,F,0,1,0,0
16,38,F,1,0,0,0
7,54,F,0,0,1,0
10,55,M,1,0,0,0
6,77,F,0,0,0,0
12,49,U,1,0,0,1
11,62,U,0,0,0,1
2,76,F,0,0,0,0
8,79,U,0,0,0,0
8,39,U,1,0,0,1
8,63,F,0,0,0,0
9,74,U,0,0,0,1
10,39,M,0,0,0,0
8,77,F,0,0,0,0
11,73,F,0,0,0,0
17,60,F,0,0,0,0
8,60,U,0,0,0,1
8,65,F,0,0,0,0
11,44,F,0,0,0,0
8,53,F,0,1,0,0
6,54,F,0,0,0,0
10,66,F,0,0,0,0
8,64,M,0,1,0,0
7,69,M,0,0,0,0
10,37,F,1,0,0,0
8,46,M,0,1,0,0
7,51,F,0,0,0,0
10,37,F,1,0,0,0
3,47,M,0,0,0,0
5,64,F,1,0,0,0
11,57,M,0,0,0,0
7,72,M,0,0,0,0
8,50,M,0,1,0,0
3,72,M,0,0,0,0
10,50,F,0,0,0,0
6,75,U,1,0,0,1
8,36,F,1,1,0,0
12,59,M,0,0,0,0
6,60,F,0,0,0,0
6,54,M,0,0,1,0
10,72,U,1,0,0,0
8,52,M,0,0,0,0
6,57,F,0,0,0,0
7,54,M,0,0,0,0
10,60,F,0,0,0,0
11,42,F,0,0,0,0
5,34,F,0,0,0,0
9,48,F,0,0,0,0
8,46,U,0,0,0,1
25,29,M,1,0,0,0
10,69,F,0,0,0,0
14,53,U,0,0,0,0
5,44,M,0,0,0,0
4,63,F,0,0,0,0
8,36,F,1,0,0,0
14,56,F,0,0,0,0
9,48,U,0,0,0,0
7,49,M,0,0,0,0
8,64,M,0,0,0,0
8,78,M,0,0,0,0
7,65,F,0,0,0,0
7,62,M,0,0,0,0
12,52,F,0,0,0,0
9,54,F,0,0,1,0
5,49,U,0,0,0,0
10,34,F,1,0,0,0
12,42,F,1,0,0,0
11,38,F,1,0,0,0
11,58,F,0,0,0,0
7,37,F,0,0,0,0
10,59,F,0,0,0,0
11,48,M,0,0,0,0
5,51,M,0,0,0,0
8,27,U,0,0,0,1
17,54,F,0,0,1,0
8,51,F,0,1,0,0
19,54,M,0,0,1,0
18,45,M,1,0,0,0
7,50,U,0,0,0,1
6,53,F,0,0,0,0
9,69,F,0,0,0,0
8,49,F,0,0,0,0
6,41,F,0,0,0,0
5,68,F,0,0,0,0
3,56,M,0,0,0,0
13,42,F,1,0,0,0
7,52,M,0,0,0,0
13,54,U,1,0,1,0
10,36,F,1,0,0,0
7,57,F,1,0,0,0
10,66,U,0,0,0,1
11,54,F,1,0,1,0
4,63,M,0,0,0,0
9,44,M,0,0,0,0
10,56,U,0,0,0,1
10,59,U,0,0,0,1
14,51,M,1,0,0,0
13,59,F,0,0,0,0
11,49,F,0,0,0,0
8,70,U,0,0,0,1
8,46,F,1,0,0,0
3,71,F,0,0,0,0
10,49,U,0,0,0,0
14,49,F,0,0,0,0
9,76,M,0,0,0,0
10,33,F,1,0,0,0
9,60,F,0,0,0,0
5,41,M,0,0,0,0
7,54,M,0,0,1,0
8,60,U,0,0,0,0
9,73,F,0,0,0,0
9,47,F,1,0,0,0
12,36,F,1,0,0,0
11,59,F,1,0,0,0
12,56,F,1,0,0,0
6,54,F,0,0,1,0
6,54,M,0,0,0,0
5,54,F,1,0,1,0
11,58,U,0,0,0,0
6,66,U,0,0,0,0
7,59,F,1,0,0,0
17,35,F,1,0,0,0
9,61,F,0,0,0,0
11,44,F,0,0,0,0
8,54,F,0,0,1,0
10,36,M,1,0,0,0
9,47,M,0,0,0,0
4,61,M,0,0,0,0
5,46,M,0,0,0,0
9,63,F,0,0,0,0
8,57,F,0,0,0,0
9,41,F,0,0,0,0
11,68,F,0,0,0,0
9,76,F,0,0,0,0
9,53,U,0,0,0,0
8,55,F,0,0,0,0
5,77,U,0,0,0,0
8,29,M,1,0,0,0
12,41,F,1,0,0,0
13,48,M,1,0,0,0
8,54,F,0,0,0,0
13,48,F,1,0,0,0
6,55,M,0,0,0,0
9,65,U,0,0,0,0
8,54,F,0,0,0,0
14,38,F,1,0,0,0
8,56,F,0,0,0,0
5,47,U,0,0,0,1
6,50,F,0,0,0,0
10,70,F,1,0,0,0
10,61,F,0,0,0,0
26,30,F,1,0,0,0
9,34,F,1,0,0,0
6,59,F,0,0,0,0
8,63,F,1,0,0,0
7,66,F,0,0,0,0
8,38,F,0,1,0,0
5,77,F,0,0,0,0
6,64,M,0,0,0,0
8,77,F,0,0,0,0
8,45,F,0,1,0,0
6,67,F,1,0,0,0
6,31,F,0,0,0,0
11,54,U,0,0,0,0
10,53,F,0,0,0,0
10,46,F,0,0,0,0
5,73,M,0,0,0,0
13,35,F,0,0,0,0
7,65,F,0,0,0,0
9,77,F,1,0,0,0
8,51,F,0,0,0,0
10,42,F,0,0,0,0
10,43,F,1,0,0,0
9,54,U,0,0,1,1
10,51,U,0,0,0,0
5,32,M,0,0,0,0
12,79,F,1,0,0,0
12,58,M,0,0,0,0
8,71,F,1,1,0,0
12,54,M,0,0,1,0
6,67,F,0,0,0,0
9,54,F,1,0,1,0
6,51,F,0,0,0,0
16,60,M,1,0,0,0
6,55,F,0,0,0,0
8,76,F,0,0,0,0
5,42,U,0,0,0,1
5,51,U,0,0,0,0
4,57,F,0,0,0,0
5,40,M,1,0,0,0
3,62,F,0,0,0,0
12,54,F,0,0,1,0
7,68,F,0,0,0,0
15,64,F,1,0,0,0
8,78,F,0,0,0,0
6,69,F,0,0,0,0
15,33,F,1,0,0,0
8,32,M,1,0,0,0
6,42,F,0,0,0,0
13,45,F,1,0,0,0
29,29,F,1,0,0,0
10,73,F,0,0,0,0
11,62,F,0,0,0,0
21,54,M,1,0,0,0
5,32,F,0,0,0,0
6,47,M,0,0,0,0
11,49,F,0,0,0,0
8,63,U,0,0,0,1
10,57,M,0,0,0,0
7,54,M,0,0,1,0
12,71,F,1,0,0,0
8,39,M,0,0,0,0
8,54,F,0,0,1,0
8,67,F,1,0,0,0
6,69,U,0,0,0,1
12,37,U,1,0,0,1
4,71,M,0,0,0,0
3,44,M,1,0,0,0
6,72,F,1,0,0,0
4,48,M,0,0,0,0
7,60,M,0,0,0,0
5,33,F,0,0,0,0
14,43,U,1,0,0,1
11,45,F,0,0,0,0
9,58,U,0,0,0,1
13,26,M,1,0,0,0
12,60,F,1,0,0,0
10,68,M,0,0,0,0
9,36,M,0,0,0,0
7,61,F,1,0,0,0
5,49,F,0,0,0,0
9,59,F,1,0,0,0
14,66,M,0,0,0,0
12,55,M,0,0,0,0
9,38,U,0,0,0,1
8,51,M,0,0,0,0
7,50,F,0,0,0,0
13,59,F,0,0,0,0
9,33,M,0,0,0,0
6,38,M,0,0,0,0
11,73,F,0,0,0,0
10,53,F,0,0,0,0
24,28,F,1,0,0,0
6,68,F,0,0,0,0
10,67,F,0,0,0,0
7,64,F,0,0,0,0
6,46,U,0,0,0,1
11,50,F,1,0,0,0
7,69,U,0,0,0,1
2,44,M,0,0,0,0
9,39,F,0,0,0,0
9,53,F,0,0,0,0
7,48,U,0,0,0,0
6,66,U,0,0,0,1
8,52,M,0,0,0,0
12,53,U,0,0,0,1
6,37,F,1,0,0,0
6,53,M,0,0,0,0
8,59,F,0,0,0,0
14,50,F,1,0,0,0
7,42,U,0,0,0,1
11,54,F,1,0,0,0
15,61,F,1,0,0,0
6,69,U,0,0,0,1
9,66,F,0,0,0,0
20,26,F,1,0,0,0
7,69,F,0,0,0,0
4,54,F,0,0,0,0
6,47,M,0,0,0,0
3,54,U,0,0,1,1
8,65,F,0,1,0,0
6,66,U,0,0,0,1
13,53,F,1,0,0,0
6,64,U,0,0,0,1
8,61,U,0,0,0,1
11,52,M,1,0,0,0
11,35,F,1,0,0,0
8,48,U,0,0,0,0
6,45,F,0,0,0,0
25,38,F,1,0,0,0
5,64,F,0,0,0,0
12,56,F,0,0,0,0
14,35,F,1,0,0,0
15,43,F,0,0,0,0
8,69,U,0,0,0,1
4,65,F,0,0,0,0
10,47,F,0,0,0,0
5,55,F,0,0,0,0
14,40,F,0,0,0,0
13,62,F,0,0,0,0
3,72,F,0,0,0,0
18,52,F,1,0,0,0
7,64,M,0,0,0,0
7,43,F,0,0,0,0
7,53,F,0,0,0,0
9,78,F,0,0,0,0
10,35,M,0,0,0,0
6,64,F,0,0,0,0
8,55,F,0,0,0,0
10,50,U,0,0,0,1
12,74,F,0,0,0,0
8,72,F,0,1,0,0
6,72,F,0,0,0,0
7,29,U,0,0,0,1
9,63,F,0,0,0,0
7,34,U,1,0,0,0
7,54,M,0,0,1,0
14,33,F,1,0,0,0
14,43,F,1,0,0,0
8,49,U,0,1,0,0
7,54,U,0,0,1,0
5,33,U,0,0,0,1
6,57,F,0,0,0,0
13,54,F,0,0,1,0
16,44,F,1,0,0,0
16,43,U,1,0,0,1
8,51,F,0,1,0,0
6,63,F,0,0,0,0
7,59,F,0,0,0,0
6,43,F,0,0,0,0
3,55,F,0,0,0,0
7,45,U,0,0,0,0
11,51,U,0,0,0,1
4,49,U,0,0,0,0
10,64,M,0,0,0,0
10,48,M,0,0,0,0
7,52,U,0,0,0,1
4,76,M,0,0,0,0
9,34,F,1,0,0,0
11,50,U,0,0,0,0
4,60,M,0,0,0,0
7,57,F,0,0,0,0
8,69,F,0,0,0,0
8,46,F,0,0,0,0
5,57,M,0,0,0,0
10,77,M,0,0,0,0
8,51,M,0,0,0,0
10,40,F,1,0,0,0
9,56,F,0,0,0,0
2,43,F,0,0,0,0
9,59,M,0,0,0,0
8,47,M,0,1,0,0
8,62,U,0,1,0,1
5,51,F,0,0,0,0
6,58,U,0,0,0,1
9,67,F,1,0,0,0
9,65,F,0,0,0,0
10,46,M,0,0,0,0
10,69,M,0,0,0,0
8,52,U,0,0,0,0
8,78,M,0,1,0,0
8,58,F,1,0,0,0
15,29,F,1,0,0,0
5,63,F,0,0,0,0
5,36,U,1,0,0,0
8,58,F,0,0,0,0
9,38,F,0,0,0,0
8,47,U,0,0,0,0
8,41,F,0,0,0,0
12,67,F,1,0,0,0
9,55,U,0,0,0,1
5,22,F,1,0,0,0
14,32,M,1,0,0,0
7,68,F,0,0,0,0
8,70,F,0,0,0,0
8,72,F,0,0,0,0
11,60,F,0,0,0,0
7,54,F,0,0,1,0
8,54,F,1,0,1,0
9,34,U,0,0,0,1
16,54,F,1,0,0,0
10,43,F,0,0,0,0
10,68,M,1,0,0,0
10,59,U,0,0,0,0
3,54,F,0,0,0,0
5,65,F,0,0,0,0
10,32,F,1,0,0,0
12,40,F,0,0,0,0
11,61,M,0,0,0,0
6,71,F,0,0,0,0
7,51,F,0,0,0,0
8,56,M,0,1,0,0
8,50,F,0,1,0,0
6,42,F,0,0,0,0
8,64,U,0,0,0,0
1,54,F,0,0,1,0
11,64,U,0,0,0,0
8,52,U,0,1,0,1
9,47,M,0,0,0,0
8,53,F,0,0,0,0
1,67,F,0,0,0,0
7,63,M,1,0,0,0
5,42,M,0,0,0,0
8,38,M,1,0,0,0
8,53,F,0,1,0,0
8,67,M,0,0,0,0
11,55,U,0,0,0,1
4,64,F,0,0,0,0
3,79,M,0,0,0,0
10,36,F,1,0,0,0
16,40,F,1,0,0,0
12,40,F,0,0,0,0
8,65,F,1,0,0,0
11,54,F,0,0,1,0
8,70,F,0,1,0,0
20,38,M,1,0,0,0
8,53,U,0,1,0,0
6,64,M,0,0,0,0
8,40,F,0,0,0,0
6,73,F,0,0,0,0
10,44,F,1,0,0,0
13,33,M,0,0,0,0
8,58,F,0,1,0,0
8,45,F,0,0,0,0
8,66,M,0,0,0,0
10,55,U,0,0,0,0
8,45,F,0,0,0,0
7,42,F,0,0,0,0
6,69,U,0,0,0,0
4,38,F,0,0,0,0
6,50,U,0,0,0,0
4,62,F,0,0,0,0
8,46,U,0,1,0,0
6,74,F,0,0,0,0
8,65,F,1,0,0,0
8,63,U,0,0,0,1
14,35,F,1,0,0,0
8,49,M,0,0,0,0
14,30,F,1,0,0,0
10,68,F,0,0,0,0
6,51,F,1,0,0,0
5,61,F,0,0,0,0
13,54,F,0,0,1,0
7,59,U,0,0,0,0
7,66,F,0,0,0,0
5,51,F,0,0,0,0
9,58,M,0,0,0,0
9,55,U,0,0,0,0
10,38,F,1,0,0,0
10,33,F,1,0,0,0
5,58,M,0,0,0,0
8,28,M,1,1,0,0
10,54,F,0,0,1,0
11,77,F,1,0,0,0
5,60,U,0,0,0,1
11,74,F,0,0,0,0
14,55,U,0,0,0,1
6,57,F,0,0,0,0
14,47,F,0,0,0,0
3,54,U,0,0,0,1
5,54,F,0,0,1,0
9,59,M,1,0,0,0
8,42,F,1,0,0,0
19,47,F,1,0,0,0
8,53,F,0,0,0,0
15,41,M,1,0,0,0
9,70,M,0,0,0,0
6,73,U,0,0,0,1
12,55,M,0,0,0,0
14,72,F,1,0,0,0
6,54,U,0,0,1,1
9,59,M,0,0,0,0
7,48,M,0,0,0,0
9,64,F,0,0,0,0
8,52,U,0,0,0,1
8,48,F,0,1,0,0
20,36,U,1,0,0,1
7,63,F,0,0,0,0
5,64,M,0,0,0,0
6,47,F,0,0,0,0
8,74,F,1,0,0,0
8,45,U,0,0,0,1
6,57,M,0,0,0,0
8,58,F,0,0,0,0
11,36,F,1,0,0,0
9,47,F,0,0,0,0
8,53,F,0,0,0,0
10,57,F,1,0,0,0
10,58,F,0,0,0,0
5,54,M,0,0,1,0
4,54,U,0,0,0,0
8,34,F,1,1,0,0
8,70,F,0,1,0,0
3,47,F,0,0,0,0
8,31,F,0,1,0,0
16,51,F,0,0,0,0
11,55,F,0,0,0,0
8,43,F,0,1,0,0
5,35,M,0,0,0,0
7,48,F,0,0,0,0
4,35,M,0,0,0,0
11,53,U,0,0,0,1
14,68,F,0,0,0,0
7,35,F,0,0,0,0
9,34,F,1,0,0,0
5,45,F,0,0,0,0
10,40,U,0,0,0,1
5,65,F,0,0,0,0
9,36,M,0,0,0,0
9,77,F,0,0,0,0
8,72,F,0,0,0,0
7,50,U,0,0,0,1
12,59,F,0,0,0,0
10,34,F,1,0,0,0
10,44,M,0,0,0,0
10,59,M,1,0,0,0
3,66,F,0,0,0,0
10,60,F,0,0,0,0
6,47,M,1,0,0,0
9,67,F,0,0,0,0
6,36,F,0,0,0,0
7,69,U,0,0,0,1
4,56,U,0,0,0,0
7,65,M,0,0,0,0
7,51,M,0,0,0,0
8,56,M,0,0,0,0
11,59,M,0,0,0,0
11,60,F,0,0,0,0
24,54,F,1,0,0,0
20,33,F,1,0,0,0
7,71,F,0,0,0,0
8,59,F,0,0,0,0
9,45,U,0,0,0,1
14,42,F,0,0,0,0
4,45,U,0,0,0,1
6,61,M,0,0,0,0
5,65,M,0,0,0,0
7,79,M,0,0,0,0
8,71,F,0,0,0,0
9,52,F,0,0,0,0
10,66,M,0,0,0,0
5,57,U,0,0,0,0
7,54,F,1,0,1,0
8,40,M,0,0,0,0
8,66,F,0,0,0,0
5,70,U,0,0,0,1
7,47,U,0,0,0,0
7,42,M,0,0,0,0
8,50,M,0,0,0,0
9,62,F,0,0,0,0
3,66,M,0,0,0,0
21,29,F,1,0,0,0
7,67,M,0,0,0,0
11,51,U,0,0,0,0
10,49,F,0,0,0,0
12,76,U,0,0,0,1
4,62,M,0,0,0,0
11,55,M,0,0,0,0
8,54,F,0,0,1,0
11,70,F,1,0,0,0
8,36,M,0,1,0,0
12,42,F,0,0,0,0
11,48,F,0,0,0,0
9,57,F,0,0,0,0
9,59,F,0,0,0,0
8,77,M,0,1,0,0
9,41,F,1,0,0,0
10,60,F,0,0,0,0
9,44,F,0,0,0,0
5,44,F,1,0,0,0
8,51,M,0,0,0,0
11,47,M,0,0,0,0
5,54,U,0,0,1,1
8,69,F,1,0,0,0
8,78,U,0,0,0,0
6,32,F,0,0,0,0
9,65,F,0,0,0,0
10,63,F,0,0,0,0
9,42,U,1,0,0,1
7,46,M,0,0,0,0
14,77,F,0,0,0,0
6,51,M,0,0,0,0
7,51,F,0,0,0,0
8,50,M,0,0,0,0
5,44,F,0,0,0,0
21,38,F,1,0,0,0
8,54,U,0,0,1,1
8,75,F,1,0,0,0
8,57,M,0,0,0,0
8,54,M,1,0,1,0
12,41,U,1,0,0,0
14,52,F,0,0,0,0
12,65,M,0,0,0,0
6,61,M,0,0,0,0
7,68,F,0,0,0,0
8,67,F,0,0,0,0
10,34,U,0,0,0,1
5,53,F,0,0,0,0
8,47,F,0,0,0,0
6,54,F,0,0,1,0
7,53,F,0,0,0,0
8,44,F,0,0,0,0
9,70,F,0,0,0,0
10,61,F,0,0,0,0
6,33,F,0,0,0,0
8,52,M,0,0,0,0
8,59,M,0,0,0,0
9,46,F,0,0,0,0
11,51,F,0,0,0,0
12,54,M,0,0,1,0
8,77,M,0,1,0,0
7,58,M,0,0,0,0
8,58,U,0,1,0,0
6,71,U,0,0,0,1
10,54,M,0,0,1,0
10,54,F,0,0,1,0
8,72,F,0,0,0,0
7,72,F,0,0,0,0
7,62,M,0,0,0,0
5,42,F,0,0,0,0
10,50,F,0,0,0,0
8,54,M,0,1,1,0
7,72,U,0,0,0,0
10,76,F,0,0,0,0
7,37,M,0,0,0,0
12,69,F,0,0,0,0
9,74,M,0,0,0,0
8,68,U,0,0,0,1
8,55,F,0,0,0,0
11,40,U,1,0,0,0
8,64,M,1,1,0,0
8,30,F,1,0,0,0
