ID,DemAffl,DemAge,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,PromClass_Dummy_Platinum,PromClass_Dummy_Gold,PromClass_Dummy_Silver,DemAffl_M,DemAge_M,PromTime_M,DemClusterGroup_M,DemGender_M,DemReg_M,DemTVReg_M,promSpend_Log,promTime_Log,DemAffl_Log
41825421,9,20,B,M,Midlands,East,Silver,2000,2,1,0,0,1,0,0,0,0,0,0,0,7.6014023346,1.0986122887,2.302585093
41827467,6,71,U,F,Midlands,Ulster,Tin,0.01,15,0,0,0,0,0,0,0,1,0,0,0,0.0099503309,2.7725887222,1.9459101491
41827998,9,57,D,M,South East,S & S East,Platinum,30088.81,12,0,1,0,0,0,0,0,0,0,0,0,10.311941855,2.5649493575,2.302585093
41829087,12,68,E,M,Midlands,East,Silver,2000,11,0,0,0,1,0,0,0,0,0,0,0,7.6014023346,2.4849066498,2.5649493575
41829591,7,78,B,M,South West,S West,Gold,6000,14,0,0,1,0,0,0,0,0,0,0,0,8.699681401,2.7080502011,2.0794415417
41831677,10,40,D,U,South West,S West,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.3978952728
41833238,11,63,E,F,Midlands,Wales & West,Gold,6053.35,6,1,0,1,0,0,0,0,0,0,0,0,8.7085323009,1.9459101491,2.4849066498
41835907,5,78,A,U,South East,London,Gold,6000,3,0,0,1,0,0,0,0,0,1,0,0,8.699681401,1.3862943611,1.7917594692
41839244,4,32,E,F,Midlands,Midlands,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,1.6094379124
41839767,10,77,B,M,South East,London,Silver,2000,29,0,0,0,1,0,0,0,0,0,0,0,7.6014023346,3.4011973817,2.3978952728
41840765,12,75,D,F,South East,S & S East,Silver,1000,4,0,0,0,1,0,0,0,0,0,0,0,6.9087547793,1.6094379124,2.5649493575
41842822,9,64,A,M,South East,London,Gold,11000,4,0,0,1,0,0,0,0,0,0,0,0,9.3057414567,1.6094379124,2.302585093
41844914,9,36,U,F,South East,S & S East,Tin,0.01,8,1,0,0,0,0,0,0,1,0,0,0,0.0099503309,2.1972245773,2.302585093
41856629,7,39,C,M,North,N East,Platinum,46919.71,11,0,1,0,0,0,0,0,0,0,0,0,10.756214435,2.4849066498,2.0794415417
41867060,8,45,A,M,Scottish,N Scot,Gold,6053.35,6,0,0,1,0,0,0,0,0,0,0,0,8.7085323009,1.9459101491,2.1972245773
41875976,11,46,F,M,South East,London,Gold,12000,8,0,0,1,0,0,0,0,0,0,0,0,9.3927452586,2.1972245773,2.4849066498
41878550,3,72,E,U,Midlands,Midlands,Silver,5000,4,0,0,0,1,0,0,0,0,1,0,0,8.5173931714,1.6094379124,1.3862943611
41879041,10,41,D,M,Midlands,Midlands,Silver,2822.34,8,1,0,0,1,0,0,0,0,0,0,0,7.9456758603,2.1972245773,2.3978952728
41885920,10,75,F,F,Midlands,East,Platinum,21000,5,0,1,0,0,0,0,0,0,0,0,0,9.9523253346,1.7917594692,2.3978952728
41887990,13,70,B,F,South East,S & S East,Gold,15000,5,1,0,1,0,0,0,0,0,0,0,0,9.6158721445,1.7917594692,2.6390573296
41890550,8,40,B,M,North,N West,Tin,0.01,7,1,0,0,0,1,0,0,0,0,0,0,0.0099503309,2.0794415417,2.1972245773
41894172,13,53,A,M,North,Yorkshire,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.0986122887,2.6390573296
41895179,8,54,E,F,Midlands,Wales & West,Tin,0.01,4,0,0,0,0,1,1,0,0,0,0,0,0.0099503309,1.6094379124,2.1972245773
41897791,14,63,D,F,South East,London,Silver,3914.18,5,1,0,0,1,0,0,0,0,0,0,0,8.2726165844,1.7917594692,2.7080502011
41898801,9,54,C,U,Midlands,Wales & West,Silver,3000,1,0,0,0,1,0,1,0,0,1,0,0,8.0067008454,0.6931471806,2.302585093
41900369,6,28,D,M,Scottish,C Scotland,Silver,2000,1,0,0,0,1,0,0,0,0,0,0,0,7.6014023346,0.6931471806,1.9459101491
41909242,7,40,F,F,North,N West,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.0794415417,2.0794415417
41920033,11,65,A,F,North,N West,Tin,0.01,16,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.8332133441,2.4849066498
41925337,6,53,B,M,Midlands,Midlands,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,1.9459101491
41927950,11,47,F,M,Midlands,Midlands,Silver,50.01,8,0,0,0,1,0,0,0,0,0,0,0,3.9320216919,2.1972245773,2.4849066498
41928476,5,71,E,F,Midlands,East,Platinum,20308.51,3,0,1,0,0,0,0,0,0,0,0,0,9.9188445282,1.3862943611,1.7917594692
41929480,12,50,C,F,South East,London,Silver,3200,6,0,0,0,1,0,0,0,0,0,0,0,8.07121854,1.9459101491,2.5649493575
41934158,8,38,F,M,Midlands,East,Tin,0.01,10,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.3978952728,2.1972245773
41937211,8,48,B,M,Midlands,Wales & West,Silver,4000,4,0,0,0,1,0,0,0,0,0,0,0,8.2942996089,1.6094379124,2.1972245773
41937475,7,75,B,F,Midlands,East,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.302585093,2.0794415417
41938307,6,47,B,U,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,1,0,0,0.0099503309,1.7917594692,1.9459101491
41940387,15,63,C,F,South East,London,Silver,3600,8,1,0,0,1,0,0,0,0,0,0,0,8.1889668636,2.1972245773,2.7725887222
41941936,14,63,D,M,Midlands,Midlands,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.7080502011
41947187,11,57,C,F,Scottish,C Scotland,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.4849066498
41950846,7,54,C,U,Scottish,Border,Tin,0.01,8,1,0,0,0,0,1,0,0,1,0,0,0.0099503309,2.1972245773,2.0794415417
41951354,9,62,A,M,South East,London,Gold,15287.45,3,0,0,1,0,0,0,0,0,0,0,0,9.6348529203,1.3862943611,2.302585093
41955023,4,42,B,F,Midlands,East,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,1.6094379124
41955520,11,39,E,M,South East,London,Gold,8000,1,1,0,1,0,0,0,0,0,0,0,0,8.9873218129,0.6931471806,2.4849066498
41956097,11,56,E,F,South East,London,Gold,6105.32,7,0,0,1,0,0,0,0,0,0,0,0,8.7170795794,2.0794415417,2.4849066498
41963476,8,64,D,F,South East,S & S East,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.0794415417,2.1972245773
41965061,9,61,A,U,South East,London,Silver,5000,1,0,0,0,1,0,0,0,0,1,0,0,8.5173931714,0.6931471806,2.302585093
41965568,10,50,C,U,North,Yorkshire,Gold,7400,2,0,0,1,0,0,0,0,0,1,0,0,8.9093704052,1.0986122887,2.3978952728
41966580,8,51,B,F,South East,S & S East,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.1972245773
41973994,8,46,C,M,South East,London,Silver,900,11,0,0,0,1,0,0,0,0,0,0,0,6.8035052576,2.4849066498,2.1972245773
41975571,7,53,D,U,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,8.699681401,0.6931471806,2.0794415417
41979313,8,45,C,U,Midlands,Midlands,Silver,1420.01,5,0,0,0,1,0,0,0,0,1,0,0,7.2591231654,1.7917594692,2.1972245773
41979844,8,44,D,U,Scottish,C Scotland,Tin,0.01,5,1,0,0,0,1,0,0,0,1,0,0,0.0099503309,1.7917594692,2.1972245773
41987170,2,55,B,U,Midlands,Midlands,Silver,2000,12,0,0,0,1,0,0,0,0,0,0,0,7.6014023346,2.5649493575,1.0986122887
41987715,12,54,C,F,South East,London,Gold,6000,12,1,0,1,0,0,1,0,0,0,0,0,8.699681401,2.5649493575,2.5649493575
41989335,4,44,C,U,Scottish,N Scot,Silver,600,5,0,0,0,1,0,0,0,0,0,0,0,6.3985949345,1.7917594692,1.6094379124
41989777,6,79,C,F,North,N West,Gold,6000,1,1,0,1,0,0,0,0,0,0,0,0,8.699681401,0.6931471806,1.9459101491
41992646,7,64,E,F,South East,London,Silver,750,24,0,0,0,1,0,0,0,0,0,0,0,6.6214056518,3.2188758249,2.0794415417
41999578,7,54,D,M,South East,London,Silver,500,9,0,0,0,1,0,1,0,0,0,0,0,6.2166061011,2.302585093,2.0794415417
42001210,14,54,A,M,South East,London,Silver,3000,8,0,0,0,1,0,1,0,0,0,0,0,8.0067008454,2.1972245773,2.7080502011
42004960,6,68,A,M,South West,S West,Gold,17000,9,0,0,1,0,0,0,0,0,0,0,0,9.7410274448,2.302585093,1.9459101491
42012670,10,63,C,M,Midlands,Wales & West,Silver,2000,2,0,0,0,1,0,0,0,0,0,0,0,7.6014023346,1.0986122887,2.3978952728
42020079,10,77,D,U,South East,London,Gold,8105.32,14,0,0,1,0,0,0,0,0,1,0,0,9.0003992833,2.7080502011,2.3978952728
42022756,8,55,F,U,North,N East,Silver,3052.66,7,0,0,0,1,0,0,0,0,1,0,0,8.0240961502,2.0794415417,2.1972245773
42023787,10,42,F,M,North,N West,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.3978952728
42027510,7,42,A,U,South East,London,Gold,9600,8,0,0,1,0,0,0,0,0,0,0,0,9.1696225387,2.1972245773,2.0794415417
42028029,10,55,B,F,South East,S & S East,Tin,0.01,11,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.4849066498,2.3978952728
42030848,6,67,D,U,South East,London,Silver,5000,2,0,0,0,1,0,0,0,0,1,0,0,8.5173931714,1.0986122887,1.9459101491
42040908,15,55,C,M,North,N East,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.7725887222
42041483,6,45,B,M,Midlands,Wales & West,Silver,4000,1,0,0,0,1,0,0,0,0,0,0,0,8.2942996089,0.6931471806,1.9459101491
42042536,8,40,A,M,South East,London,Gold,15000,6,0,0,1,0,0,0,0,0,0,0,0,9.6158721445,1.9459101491,2.1972245773
42046256,17,39,E,F,Scottish,N Scot,Gold,6053.82,7,1,0,1,0,0,0,0,0,0,0,0,8.708609928,2.0794415417,2.8903717579
42054364,10,68,B,F,South East,London,Gold,12000,16,0,0,1,0,0,0,0,0,0,0,0,9.3927452586,2.8332133441,2.3978952728
42057428,6,48,A,U,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,1,0,0,0.0099503309,1.7917594692,1.9459101491
42058947,9,40,E,F,North,Yorkshire,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.302585093
42059447,5,54,C,M,Midlands,Midlands,Tin,0.01,8,0,0,0,0,0,1,0,0,0,0,0,0.0099503309,2.1972245773,1.7917594692
42059943,11,54,B,F,North,Yorkshire,Silver,900,5,0,0,0,1,0,1,0,0,0,0,0,6.8035052576,1.7917594692,2.4849066498
42062049,11,70,C,M,South East,S & S East,Silver,1200,7,0,0,0,1,0,0,0,0,0,0,0,7.0909098221,2.0794415417,2.4849066498
42062570,8,50,D,F,South East,London,Silver,1500,7,0,0,0,1,0,0,0,0,0,0,0,7.3138868316,2.0794415417,2.1972245773
42064203,11,75,D,F,South East,S & S East,Silver,1000,31,0,0,0,1,0,0,0,0,0,0,0,6.9087547793,3.4657359028,2.4849066498
42065854,11,65,D,M,North,Yorkshire,Tin,0.01,20,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,3.0445224377,2.4849066498
42068446,9,69,E,M,South East,S & S East,Gold,6000,4,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.6094379124,2.302585093
42071072,11,47,A,F,South East,London,Silver,500,8,1,0,0,1,0,0,0,0,0,0,0,6.2166061011,2.1972245773,2.4849066498
42072656,10,61,D,U,North,N West,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,8.699681401,0.6931471806,2.3978952728
42074721,6,63,C,F,Midlands,East,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,1.9459101491
42080551,6,62,B,M,Midlands,Wales & West,Silver,5000,5,0,0,0,1,0,0,0,0,0,0,0,8.5173931714,1.7917594692,1.9459101491
42088986,6,52,A,M,North,N East,Silver,3000,8,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,2.1972245773,1.9459101491
42092029,10,51,F,F,South East,S & S East,Platinum,25000,10,0,1,0,0,0,0,0,0,0,0,0,10.126671103,2.3978952728,2.3978952728
42094048,6,78,B,F,South West,S West,Gold,6053.35,7,0,0,1,0,0,0,0,0,0,0,0,8.7085323009,2.0794415417,1.9459101491
42097071,9,54,B,F,Midlands,Midlands,Gold,10919.71,9,1,0,1,0,0,1,0,0,0,0,0,9.2984162655,2.302585093,2.302585093
42100684,3,54,B,M,South East,London,Silver,3000,8,0,0,0,1,0,1,0,0,0,0,0,8.0067008454,2.1972245773,1.3862943611
42101192,11,54,C,M,South East,London,Tin,0.01,10,0,0,0,0,0,1,0,0,0,0,0,0.0099503309,2.3978952728,2.4849066498
42102695,7,58,U,F,Midlands,Midlands,Gold,10000,4,0,0,1,0,0,0,0,1,0,0,0,9.210440367,1.6094379124,2.0794415417
42104710,5,41,A,F,South East,London,Platinum,27000,7,0,1,0,0,0,0,0,0,0,0,0,10.203629181,2.0794415417,1.7917594692
42105759,10,70,C,F,South East,S & S East,Silver,410,2,0,0,0,1,0,0,0,0,0,0,0,6.0185932145,1.0986122887,2.3978952728
42109827,3,46,D,U,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,1.3862943611
42111872,13,61,D,M,Midlands,East,Platinum,20326.3,8,0,1,0,0,0,0,0,0,0,0,0,9.9197200891,2.1972245773,2.6390573296
42112879,7,55,D,M,North,N West,Tin,0.01,5,0,0,0,0,0,0,1,0,0,0,0,0.0099503309,1.7917594692,2.0794415417
42115460,8,34,E,F,Midlands,Wales & West,Silver,300,9,1,0,0,1,0,0,0,0,0,0,0,5.7071102647,2.302585093,2.1972245773
42119083,6,64,C,F,South East,London,Silver,4000,2,0,0,0,1,0,0,0,0,0,0,0,8.2942996089,1.0986122887,1.9459101491
42121126,4,76,B,F,South East,S & S East,Gold,14000,5,0,0,1,0,0,0,0,0,0,0,0,9.5468840346,1.7917594692,1.6094379124
42123706,9,54,B,M,Scottish,Border,Platinum,23020.43,10,0,1,0,0,0,1,0,0,0,0,0,10.0441808,2.3978952728,2.302585093
42124745,11,62,E,F,North,N East,Silver,1000,4,1,0,0,1,0,0,0,0,0,0,0,6.9087547793,1.6094379124,2.4849066498
42125784,18,38,D,F,Scottish,Border,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.9444389792
42126802,10,66,C,F,South East,S & S East,Silver,4626.67,7,0,0,0,1,0,0,0,0,0,0,0,8.4398087807,2.0794415417,2.3978952728
42127833,8,45,B,U,Midlands,Midlands,Silver,420,5,0,0,0,1,1,0,0,0,1,0,0,6.0426328337,1.7917594692,2.1972245773
42131466,8,53,B,F,Midlands,Midlands,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.1972245773
42134589,10,51,E,U,South East,S & S East,Tin,0.01,8,0,0,0,0,0,0,0,0,1,0,0,0.0099503309,2.1972245773,2.3978952728
42149489,11,51,F,F,North,N West,Silver,2000,1,0,0,0,1,0,0,0,0,0,0,0,7.6014023346,0.6931471806,2.4849066498
42151076,20,36,A,F,South East,S & S East,Silver,420,4,1,0,0,1,0,0,0,0,0,0,0,6.0426328337,1.6094379124,3.0445224377
42151580,9,58,A,F,Midlands,Midlands,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.302585093
42152102,6,56,F,F,Scottish,Border,Silver,1500,1,0,0,0,1,0,0,0,0,0,0,0,7.3138868316,0.6931471806,1.9459101491
42153664,8,54,B,F,South East,S & S East,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.1972245773
42154717,12,54,D,F,Midlands,East,Silver,1000,4,1,0,0,1,0,1,0,0,0,0,0,6.9087547793,1.6094379124,2.5649493575
42156248,3,28,B,M,South East,London,Silver,550,7,1,0,0,1,0,0,0,0,0,0,0,6.3117348092,2.0794415417,1.3862943611
42156760,12,57,E,F,Scottish,C Scotland,Gold,6000,5,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.7917594692,2.5649493575
42157295,12,62,B,M,South East,S & S East,Silver,1300.01,9,0,0,0,1,0,0,0,0,0,0,0,7.1708961649,2.302585093,2.5649493575
42157813,4,54,C,F,North,Yorkshire,Silver,600,4,0,0,0,1,0,1,0,0,0,0,0,6.3985949345,1.6094379124,1.6094379124
42158321,9,69,C,F,South East,London,Silver,3400,7,0,0,0,1,0,0,0,0,0,0,0,8.131824785,2.0794415417,2.302585093
42159344,6,60,B,M,North,N East,Silver,3000,7,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,2.0794415417,1.9459101491
42160970,13,50,C,M,North,Yorkshire,Tin,0.01,9,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.302585093,2.6390573296
42162116,6,62,E,F,Midlands,Wales & West,Platinum,21000.01,9,0,1,0,0,0,0,0,0,0,0,0,9.9523258108,2.302585093,1.9459101491
42162612,8,70,F,F,Midlands,Midlands,Gold,15000,4,0,0,1,0,1,0,0,0,0,0,0,9.6158721445,1.6094379124,2.1972245773
42163686,3,42,E,U,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,1,0,0,0.0099503309,1.7917594692,1.3862943611
42170020,9,58,D,M,South East,London,Gold,9000,4,0,0,1,0,0,0,0,0,0,0,0,9.1050909613,1.6094379124,2.302585093
42175358,5,60,A,M,North,Yorkshire,Platinum,30000,1,0,1,0,0,0,0,0,0,0,0,0,10.308985993,0.6931471806,1.7917594692
42177474,8,62,F,M,Midlands,Midlands,Silver,5000,15,0,0,0,1,0,0,0,0,0,0,0,8.5173931714,2.7725887222,2.1972245773
42179698,10,49,C,F,North,N West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.3978952728
42184624,9,41,F,M,North,N West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.302585093
42186708,8,54,D,F,South East,London,Silver,500,15,0,0,0,1,0,1,0,0,0,0,0,6.2166061011,2.7725887222,2.1972245773
42189820,8,66,B,M,North,N West,Silver,5000,19,1,0,0,1,0,0,0,0,0,0,0,8.5173931714,2.9957322736,2.1972245773
42190330,5,68,B,F,South East,S & S East,Silver,3000,2,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.0986122887,1.7917594692
42196584,8,55,U,F,Midlands,Ulster,Gold,9000,5,0,0,1,0,0,0,0,1,0,0,0,9.1050909613,1.7917594692,2.1972245773
42200654,14,44,D,F,South East,London,Tin,0.01,10,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.3978952728,2.7080502011
42207411,11,54,D,F,North,N West,Gold,6000,1,0,0,1,0,0,1,0,0,0,0,0,8.699681401,0.6931471806,2.4849066498
42209481,8,54,B,F,South East,London,Silver,3500.01,9,0,0,0,1,1,1,0,0,0,0,0,8.1608067773,2.302585093,2.1972245773
42215341,9,59,C,M,South West,S West,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.302585093
42216828,13,54,C,F,North,N West,Silver,4000,3,0,0,0,1,0,1,0,0,0,0,0,8.2942996089,1.3862943611,2.6390573296
42222070,8,53,F,M,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,8.699681401,0.6931471806,2.1972245773
42223620,3,61,C,M,North,N West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,1.3862943611
42224707,13,42,F,M,Midlands,Midlands,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.0794415417,2.6390573296
42228966,12,68,D,F,South East,London,Silver,50,7,0,0,0,1,0,0,0,0,0,0,0,3.9318256327,2.0794415417,2.5649493575
42229474,10,57,E,F,North,N West,Gold,12000,8,0,0,1,0,0,0,0,0,0,0,0,9.3927452586,2.1972245773,2.3978952728
42236128,10,72,C,F,Scottish,C Scotland,Silver,2000,5,0,0,0,1,0,0,0,0,0,0,0,7.6014023346,1.7917594692,2.3978952728
42237175,8,40,D,M,North,Yorkshire,Silver,4053.58,3,0,0,0,1,1,0,0,0,0,0,0,8.3076023854,1.3862943611,2.1972245773
42238732,8,70,A,U,South East,London,Silver,2000,9,0,0,0,1,0,0,0,0,1,0,0,7.6014023346,2.302585093,2.1972245773
42239801,5,61,F,F,Scottish,N Scot,Gold,6000,3,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.3862943611,1.7917594692
42241849,12,68,E,U,North,N West,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.302585093,2.5649493575
42246603,9,27,F,F,Midlands,Midlands,Silver,0.02,5,1,0,0,1,0,0,0,0,0,0,0,0.0198026273,1.7917594692,2.302585093
42249190,10,78,B,U,South West,S West,Gold,9000,8,0,0,1,0,0,0,0,0,1,0,0,9.1050909613,2.1972245773,2.3978952728
42251259,8,66,E,F,Midlands,East,Silver,1000,4,0,0,0,1,0,0,0,0,0,0,0,6.9087547793,1.6094379124,2.1972245773
42253979,7,75,B,U,Midlands,Midlands,Silver,4926.78,14,0,0,0,1,0,0,0,0,1,0,0,8.5026438614,2.7080502011,2.0794415417
42254509,7,42,E,F,South East,S & S East,Silver,3000,4,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.6094379124,2.0794415417
42259667,11,49,F,F,South East,S & S East,Gold,6000,2,1,0,1,0,0,0,0,0,0,0,0,8.699681401,1.0986122887,2.4849066498
42261726,11,34,D,F,North,Yorkshire,Platinum,26156.44,6,1,1,0,0,0,0,0,0,0,0,0,10.171888941,1.9459101491,2.4849066498
42262781,2,53,B,F,Midlands,Wales & West,Silver,1026.69,9,0,0,0,1,0,0,0,0,0,0,0,6.9350688441,2.302585093,1.0986122887
42268925,10,52,E,M,Midlands,Midlands,Silver,1500,9,1,0,0,1,0,0,0,0,0,0,0,7.3138868316,2.302585093,2.3978952728
42269441,8,42,F,F,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.1972245773
42276731,13,69,A,U,South East,London,Silver,3000,8,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,2.1972245773,2.6390573296
42278351,10,26,F,F,Midlands,Wales & West,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.3978952728
42279390,7,74,E,F,Midlands,Midlands,Silver,3571.56,5,0,0,0,1,0,0,0,0,0,0,0,8.1810377046,1.7917594692,2.0794415417
42280410,9,51,C,U,North,N East,Silver,300.01,10,0,0,0,1,0,0,0,0,0,0,0,5.7071434868,2.3978952728,2.302585093
42284564,9,54,E,U,South East,London,Silver,4884.25,8,0,0,0,1,0,1,0,0,0,0,0,8.4939757402,2.1972245773,2.302585093
42285080,9,54,E,M,Midlands,East,Platinum,42219.13,11,0,1,0,0,0,1,0,0,0,0,0,10.650652401,2.4849066498,2.302585093
42287628,11,41,F,M,Midlands,Midlands,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.4849066498
42289647,5,48,B,M,North,N East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,1.7917594692
42290149,4,44,A,U,Scottish,C Scotland,Silver,2000,5,0,0,0,1,0,0,0,0,0,0,0,7.6014023346,1.7917594692,1.6094379124
42290653,8,63,B,F,Midlands,Midlands,Platinum,20679.68,3,0,1,0,0,0,0,0,0,0,0,0,9.9369552101,1.3862943611,2.1972245773
42293210,11,54,A,U,North,N West,Silver,600,4,0,0,0,1,0,0,0,0,0,0,0,6.3985949345,1.6094379124,2.4849066498
42296937,9,51,C,U,South East,London,Gold,6980,8,1,0,1,0,0,0,0,0,1,0,0,8.850947452,2.1972245773,2.302585093
42299014,8,71,C,U,South East,London,Silver,3000,16,0,0,0,1,0,0,0,0,1,0,0,8.0067008454,2.8332133441,2.1972245773
42301060,8,48,D,F,Scottish,N Scot,Tin,0.01,9,0,0,0,0,1,0,0,0,0,0,0,0.0099503309,2.302585093,2.1972245773
42301574,7,67,B,U,North,N West,Silver,5000,1,0,0,0,1,0,0,0,0,0,0,0,8.5173931714,0.6931471806,2.0794415417
42302112,5,49,D,U,Midlands,Midlands,Tin,0.01,8,0,0,0,0,0,0,0,0,1,0,0,0.0099503309,2.1972245773,1.7917594692
42304204,7,54,F,F,South East,S & S East,Tin,0.01,5,0,0,0,0,0,1,0,0,0,0,0,0.0099503309,1.7917594692,2.0794415417
42307289,5,35,C,U,North,Yorkshire,Silver,600,7,0,0,0,1,0,0,0,0,1,0,0,6.3985949345,2.0794415417,1.7917594692
42311936,9,56,U,M,Midlands,Ulster,Tin,0.01,5,0,0,0,0,0,0,0,1,0,0,0,0.0099503309,1.7917594692,2.302585093
42312436,7,67,A,F,North,Yorkshire,Silver,3000,8,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,2.1972245773,2.0794415417
42312983,7,64,E,F,Midlands,Wales & West,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.0794415417
42314013,6,70,C,U,South East,London,Platinum,27053.35,18,0,1,0,0,0,0,0,0,0,0,0,10.205603085,2.9444389792,1.9459101491
42315559,11,43,A,M,South East,London,Silver,3000,5,1,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.7917594692,2.4849066498
42317071,9,48,B,F,Midlands,East,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.302585093
42318647,11,32,F,F,South East,London,Silver,5000,3,1,0,0,1,0,0,0,0,0,0,0,8.5173931714,1.3862943611,2.4849066498
42322733,9,39,F,F,Midlands,Wales & West,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.302585093
42323799,5,76,D,F,South East,London,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.0986122887,1.7917594692
42327441,6,49,D,M,Scottish,C Scotland,Silver,300.01,10,0,0,0,1,0,0,0,0,0,0,0,5.7071434868,2.3978952728,1.9459101491
42332151,17,37,C,F,Midlands,Midlands,Silver,1020,5,1,0,0,1,0,0,0,0,0,0,0,6.9285378182,1.7917594692,2.8903717579
42336378,4,66,U,F,North,N West,Silver,1000,9,0,0,0,1,0,0,0,1,0,0,0,6.9087547793,2.302585093,1.6094379124
42340413,11,54,B,M,Scottish,Border,Silver,3200,5,0,0,0,1,0,0,0,0,0,0,0,8.07121854,1.7917594692,2.4849066498
42341436,12,65,C,F,North,Yorkshire,Gold,6000,2,1,0,1,0,0,0,0,0,0,0,0,8.699681401,1.0986122887,2.5649493575
42353990,6,54,E,F,Midlands,Midlands,Gold,6000,1,0,0,1,0,0,1,0,0,0,0,0,8.699681401,0.6931471806,1.9459101491
42354236,6,49,F,U,South East,S & S East,Silver,1000,2,0,0,0,1,0,0,0,0,1,0,0,6.9087547793,1.0986122887,1.9459101491
42357626,8,51,C,F,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.1972245773
